id,class
50737,attack
117279,attack
106166,attack
71070,attack
106768,attack
26470,attack
27618,normal
91606,normal
35866,normal
111583,normal
109424,attack
101622,normal
28166,normal
110548,normal
39286,normal
37302,normal
68867,attack
48810,attack
99536,normal
34446,normal
59948,normal
112516,attack
23361,attack
17338,normal
118328,normal
100396,attack
57235,attack
67913,normal
63019,attack
6390,normal
6844,normal
39317,attack
3947,normal
103230,normal
123649,normal
59201,normal
61724,attack
35832,normal
71014,attack
96449,normal
56313,normal
92472,normal
39595,attack
46146,normal
59137,normal
34205,attack
110017,attack
117101,attack
32102,normal
12524,normal
27380,attack
117296,normal
85166,normal
99279,attack
77687,attack
41466,normal
16840,normal
109811,attack
64309,normal
51888,normal
86640,attack
16464,normal
81230,normal
4072,attack
84784,normal
84839,attack
36020,attack
67086,attack
125523,normal
55528,attack
10851,normal
91428,normal
62036,attack
105544,attack
3438,attack
37482,normal
73726,attack
2939,normal
59392,attack
76581,attack
11142,normal
36960,normal
61317,attack
71994,attack
94212,attack
79461,normal
70668,normal
30662,normal
112976,attack
3331,attack
65024,attack
120685,normal
4394,normal
102115,normal
4766,normal
48166,normal
45356,attack
15328,attack
3798,normal
17488,attack
116333,normal
42618,normal
103286,normal
87930,normal
87740,attack
21436,normal
99149,normal
95873,attack
85033,attack
73649,attack
119941,normal
114149,attack
89761,normal
24214,attack
125402,attack
68883,normal
20516,normal
78943,attack
76068,attack
101561,attack
57208,attack
40665,normal
79471,normal
105744,normal
12655,normal
24042,normal
20397,normal
12431,attack
94876,normal
8208,normal
87778,normal
63793,normal
108518,normal
30491,normal
9731,normal
98598,normal
98170,normal
6886,normal
48590,attack
117914,attack
66851,normal
124156,attack
109045,attack
4741,attack
59404,normal
96087,normal
22123,normal
14630,normal
39430,normal
4300,normal
16312,attack
7848,normal
9648,normal
31329,attack
117547,normal
14435,attack
81979,normal
83664,normal
112392,normal
8012,normal
89000,attack
103223,attack
124940,attack
95,normal
26642,normal
114253,attack
16501,attack
54767,normal
9649,normal
59096,attack
93214,attack
60237,attack
39722,normal
2221,normal
14356,normal
30196,attack
64658,normal
113252,normal
6394,normal
114720,attack
87946,normal
94763,attack
84325,attack
43507,normal
55985,attack
68400,attack
83431,normal
82740,normal
95041,attack
29114,normal
79855,attack
113025,attack
100399,normal
100073,attack
21046,normal
95744,attack
72679,attack
93536,attack
80229,normal
15840,attack
44967,normal
111154,attack
67468,normal
111072,attack
7474,normal
122844,normal
113814,attack
121085,attack
2389,attack
115702,normal
99667,normal
30740,normal
2675,attack
130,attack
81998,normal
74079,attack
24285,attack
34067,normal
29358,normal
68831,normal
84264,normal
55410,normal
82508,normal
85970,normal
51715,normal
115728,attack
51535,normal
53687,attack
69862,attack
62323,attack
113117,normal
103740,normal
80233,attack
90950,attack
9123,normal
46897,attack
36797,attack
56329,attack
56185,attack
36194,normal
52195,attack
3777,normal
102110,attack
87055,attack
90474,attack
117599,normal
120458,normal
48845,normal
14343,attack
19195,attack
98444,attack
33101,attack
124250,normal
73236,attack
25739,attack
89811,attack
13096,attack
13220,attack
86624,attack
80081,normal
108541,attack
104609,normal
32399,normal
37794,attack
22998,normal
77662,attack
52613,normal
122414,normal
21343,attack
64935,normal
33533,normal
43491,normal
26442,attack
88101,attack
95965,normal
36248,normal
90841,normal
59970,normal
47953,attack
89035,normal
8957,attack
116729,normal
113909,normal
83873,normal
124854,attack
107388,normal
13674,normal
80113,attack
12585,normal
96839,attack
46012,attack
101770,attack
48693,normal
39112,attack
125873,attack
55284,normal
105826,normal
73333,attack
102274,attack
94804,normal
70459,normal
97034,attack
47477,attack
93534,normal
112636,normal
26501,attack
77387,normal
55841,attack
16974,attack
89781,normal
125146,normal
60300,normal
58922,attack
109870,attack
36756,normal
25139,attack
45954,attack
31523,normal
123124,normal
21740,attack
123745,attack
45384,normal
108639,normal
7970,normal
13660,normal
105846,attack
23374,attack
114624,normal
81262,attack
70123,normal
4532,attack
25593,attack
125415,attack
39976,attack
109338,attack
52641,attack
57564,attack
43874,attack
26996,normal
87634,normal
82665,attack
60113,normal
120826,normal
39494,normal
49476,attack
30094,attack
98382,attack
12116,attack
114874,normal
65785,attack
107899,attack
101244,attack
14706,attack
105558,attack
52355,normal
61987,attack
63151,attack
92715,normal
15238,normal
13175,normal
109842,attack
124179,attack
18608,attack
115693,normal
124694,normal
18684,normal
81441,attack
36760,attack
103858,normal
105266,normal
17603,normal
97531,attack
7927,normal
27444,attack
109078,normal
94176,attack
76908,normal
105824,attack
60600,attack
1205,normal
76298,attack
78265,normal
69737,attack
98593,attack
43341,normal
53830,normal
83772,normal
12540,attack
41416,normal
114684,normal
67159,attack
24477,normal
54534,attack
4999,normal
62217,normal
81834,normal
78035,attack
53242,normal
18731,attack
4745,normal
50022,attack
94141,normal
123428,normal
122767,attack
61581,attack
73534,normal
18099,normal
119056,attack
72412,attack
124398,normal
107067,normal
16886,normal
28523,normal
38724,normal
123361,normal
107,normal
71304,normal
32754,attack
79380,normal
111469,normal
109018,attack
49243,normal
1078,attack
117494,normal
9577,attack
45420,normal
95345,attack
59171,normal
101893,normal
25652,normal
107372,normal
111355,normal
66079,attack
119712,attack
66713,attack
90629,attack
115865,attack
97368,attack
44973,normal
86616,normal
81049,attack
113175,normal
73234,normal
11317,normal
108862,normal
10583,attack
104560,normal
28928,attack
38422,attack
109098,normal
27659,attack
1872,attack
79263,normal
100987,attack
76207,attack
118749,attack
38095,normal
27720,normal
125412,attack
44645,normal
3873,normal
120502,attack
96678,attack
40608,attack
79423,normal
111279,attack
84164,attack
51769,attack
70194,normal
34699,normal
72008,normal
12319,attack
3205,normal
106414,normal
110294,attack
8383,attack
62080,normal
11008,attack
58371,normal
43095,normal
48978,attack
78454,attack
110789,normal
3294,normal
105781,attack
121218,attack
116942,attack
25496,attack
94550,normal
123472,attack
95853,normal
25200,normal
115530,normal
108642,attack
1720,attack
5149,attack
123365,attack
66173,normal
29667,attack
120693,attack
60378,normal
3500,normal
79228,normal
102847,normal
28674,attack
13342,normal
87107,attack
3956,normal
9379,attack
44004,normal
117039,attack
88435,attack
104440,normal
89931,attack
35361,attack
116211,attack
75320,normal
117635,attack
79584,attack
101847,attack
76319,normal
122629,attack
18998,normal
48547,attack
29217,attack
57192,attack
30457,attack
109032,normal
45087,normal
84321,normal
27466,normal
42118,attack
101255,attack
71475,normal
70375,normal
57247,normal
27349,attack
67271,normal
853,attack
17722,attack
25123,normal
30730,normal
22806,attack
76571,normal
113469,normal
123459,normal
51173,normal
41207,attack
51232,normal
8496,attack
17536,normal
62487,normal
69819,normal
122593,attack
44835,attack
43376,normal
25373,normal
33852,attack
88889,normal
80021,normal
124054,attack
57479,normal
77271,normal
117526,attack
19798,normal
67063,attack
110573,normal
42568,normal
46696,normal
2705,attack
29006,normal
25047,attack
91636,attack
16390,attack
69576,normal
88481,attack
9942,normal
83971,normal
59680,normal
76856,normal
32224,normal
115210,attack
120228,normal
39582,attack
31952,attack
95793,attack
70648,normal
85295,attack
25637,normal
35882,attack
103294,normal
65029,attack
75561,normal
34466,normal
124393,normal
53221,normal
14659,normal
5920,attack
52801,attack
50659,normal
120969,normal
16144,normal
6856,normal
3196,normal
20265,attack
52545,attack
21084,attack
5535,normal
62840,attack
110743,normal
60476,normal
53202,normal
10719,attack
25240,attack
98495,normal
8970,normal
91352,attack
97159,attack
20336,attack
92480,normal
50329,normal
115839,normal
31990,attack
95466,normal
106891,normal
71352,normal
104108,normal
74548,normal
118791,attack
2672,attack
34824,normal
13582,normal
119883,normal
59697,normal
42208,attack
25208,normal
13237,normal
20400,attack
45712,attack
48246,attack
25339,attack
6721,attack
55934,attack
111038,attack
122565,attack
119698,attack
23307,attack
113461,normal
4726,normal
18012,normal
16470,normal
61926,attack
10201,normal
75633,normal
88367,normal
84234,attack
48645,normal
89006,normal
95910,attack
82158,attack
109802,attack
63086,normal
29187,normal
35792,normal
84632,attack
2091,attack
38444,normal
41653,normal
91501,normal
116209,normal
71673,attack
40302,attack
53926,attack
15048,attack
77971,attack
67555,attack
108570,normal
101388,normal
96487,normal
66976,attack
54855,normal
72020,normal
14536,attack
63979,attack
52766,attack
115823,normal
66700,attack
91010,attack
85600,attack
26484,attack
8482,normal
95423,normal
66349,normal
31553,normal
99520,normal
115395,normal
95856,attack
75413,normal
17574,normal
12324,attack
51658,normal
119651,normal
100344,normal
26609,normal
13585,attack
87582,attack
28356,normal
62757,attack
809,normal
91077,normal
58753,normal
8240,attack
63132,normal
54609,normal
107143,normal
41688,normal
81376,attack
15550,normal
93834,attack
113195,attack
16952,normal
99500,normal
76426,attack
46915,normal
113334,attack
110629,attack
8346,normal
124939,normal
60827,attack
76486,attack
77624,attack
93319,attack
94656,normal
49402,normal
20548,normal
88298,attack
46380,normal
83349,normal
94621,attack
94769,normal
48201,normal
63854,normal
29329,normal
70810,normal
93372,normal
37216,attack
90146,attack
124752,normal
78172,attack
113254,normal
41937,attack
15479,attack
104838,attack
25451,attack
114409,attack
36682,normal
48228,normal
120589,attack
58066,normal
110418,normal
78543,attack
34727,attack
40351,attack
8170,normal
103747,normal
13430,attack
6552,attack
108385,normal
73634,normal
100828,normal
32135,normal
71368,normal
42731,normal
113575,normal
71246,attack
114511,normal
13365,normal
48814,attack
123374,normal
74631,normal
32666,normal
76488,attack
38752,normal
76306,attack
91583,normal
76114,attack
23047,attack
71237,normal
66132,attack
26730,attack
113280,attack
40751,normal
976,normal
81807,normal
99023,attack
15510,normal
65333,normal
18605,normal
4905,attack
39847,normal
125698,attack
114500,normal
99749,attack
8190,attack
82823,normal
109846,normal
14747,normal
78024,attack
116755,attack
63095,attack
9687,attack
66959,normal
101518,attack
29378,attack
54682,normal
108047,attack
9758,attack
12194,normal
87844,attack
115007,normal
107956,normal
124838,attack
118758,normal
10876,normal
33820,attack
11512,attack
109705,normal
8919,attack
125422,normal
84789,attack
62440,normal
21155,normal
60415,attack
110259,attack
33501,normal
15592,normal
62764,normal
64456,normal
36060,normal
20490,normal
118813,attack
80696,normal
117960,attack
6487,attack
112940,attack
73908,attack
43463,normal
58796,normal
3652,attack
54420,normal
13080,attack
97093,normal
61965,normal
62349,normal
23982,attack
13062,attack
107778,normal
12337,attack
71540,attack
121290,normal
16295,normal
122657,normal
95713,attack
115003,attack
28468,attack
54108,attack
47651,attack
29065,attack
16447,normal
20230,attack
66932,normal
125771,attack
35840,normal
57203,normal
68618,attack
95905,normal
60276,normal
24195,normal
67392,normal
97598,normal
40965,attack
31070,attack
48031,attack
11606,normal
122872,normal
37192,attack
5472,normal
55419,normal
42691,normal
1080,attack
17617,normal
100165,attack
95001,attack
56938,normal
38556,normal
61334,normal
8423,normal
56845,attack
18400,normal
28501,normal
113816,normal
97041,attack
15151,normal
95013,normal
39067,attack
84956,attack
69128,attack
74178,attack
14520,normal
100760,normal
98234,normal
91946,attack
72078,attack
85041,normal
98875,normal
61541,normal
71793,normal
9671,attack
28321,attack
64302,attack
21621,attack
107531,normal
118851,attack
99332,attack
109645,normal
53343,normal
96128,attack
2985,normal
35510,attack
112422,normal
72451,attack
73034,attack
83340,normal
29178,attack
90865,attack
19386,normal
39650,normal
22702,normal
30608,attack
64268,normal
7241,attack
6,attack
27201,attack
96287,normal
25727,attack
87707,attack
82180,normal
10918,normal
60717,attack
100500,attack
108367,normal
113852,normal
120847,normal
125952,normal
52263,attack
87321,normal
30707,normal
122097,normal
62187,normal
70718,normal
111318,normal
56203,normal
103074,normal
45839,attack
10906,normal
23095,normal
88372,attack
38084,attack
55794,attack
87377,normal
102371,normal
117202,normal
105461,attack
17143,normal
58379,attack
98085,attack
1471,attack
24397,normal
16104,attack
94823,normal
76418,normal
105318,attack
312,attack
6352,normal
68269,attack
96029,normal
84990,normal
76173,normal
48013,attack
37523,attack
26366,normal
63347,normal
11780,normal
86818,normal
41966,attack
43654,normal
46241,attack
125528,normal
62518,normal
96279,normal
1649,attack
44389,normal
50804,normal
5234,normal
67576,attack
4885,normal
123228,attack
48178,normal
101682,normal
61798,normal
40225,normal
125459,normal
922,normal
26133,normal
117676,attack
18454,normal
99826,attack
46280,attack
84861,attack
57607,attack
19674,normal
120681,attack
15075,normal
104173,normal
22525,attack
55837,normal
94541,attack
21232,normal
18341,attack
65195,attack
101907,attack
96832,attack
41574,normal
71653,attack
42952,attack
13281,normal
77452,normal
121744,attack
24075,normal
2117,normal
58818,normal
73460,normal
46507,normal
57754,normal
87823,attack
87044,attack
49195,normal
35686,attack
33836,normal
95353,normal
26783,normal
19262,attack
30435,normal
33718,attack
90823,attack
62001,attack
51066,normal
22227,normal
85878,attack
16185,normal
4751,normal
102672,attack
117957,normal
118983,normal
10815,normal
22072,attack
118124,normal
34248,attack
53779,normal
29997,normal
45708,normal
48247,attack
31496,normal
63476,attack
45987,normal
44339,attack
70878,attack
77010,normal
63415,normal
52048,attack
106699,attack
64691,attack
123415,normal
99797,attack
112065,attack
83440,attack
111827,attack
83084,normal
5807,attack
20900,normal
118687,normal
50474,attack
38874,normal
106329,normal
66891,normal
77260,normal
105575,attack
93682,attack
35047,attack
31744,attack
